schema_name,table_name
rev,adwords_keyword_performance_20160121
rev,adwords_keyword_performance_20160126
rev,adwords_keyword_performance_20160311
rev,adwords_keyword_performance_20160817
rev,adwords_keyword_performance_20160824
rev,adwords_keyword_performance_20161012
rev,adwords_keyword_performance_20161013
rev,adwords_keyword_performance_20161031
rev,adwords_keyword_performance_20161106
rev,adwords_keyword_performance_20161117
rev,adwords_keyword_performance_20161228
rev,adwords_keyword_performance_20170203
rev,adwords_keyword_performance_20170217
rev,adwords_keyword_performance_20170227
rev,adwords_keyword_performance_20170228
rev,adwords_keyword_performance_20170228_tmp
rev,adwords_keyword_performance_20170302
rev,adwords_keyword_performance_20170320
rev,adwords_keyword_performance_20170718
rev,adwords_keyword_performance_20171003
rev,adwords_keyword_performance_20180314
rev,adwords_keyword_performance_20180406
rev,adwords_keyword_performance_20190520
rev,adwords_keyword_performance_20191201
rev,adwords_keyword_performance_202001
rev,adwords_keyword_performance_20200125
rev,adwords_keyword_performance_data_fix
rev,adwords_keyword_performance_dupes
rev,adwords_keyword_performance_network_after
rev,adwords_keyword_performance_network_before
rev,adwords_keyword_performance_pbx
rev,adwords_keyword_performance_pbx_20161129
rev,adwords_keyword_performance_pbx_20161219
rev,adwords_keyword_performance_pbx_20161228
rev,adwords_keyword_performance_pbx_20170203
rev,adwords_keyword_performance_pbx_20170217
rev,adwords_keyword_performance_pbx_20170228
rev,adwords_keyword_performance_pbx_20170228_tmp
rev,adwords_keyword_performance_pbx_20170302
rev,adwords_keyword_performance_pbx_20170320
rev,adwords_keyword_performance_pbx_20170718
rev,adwords_keyword_performance_pbx_20171003
rev,adwords_keyword_performance_pbx_20190523
rev,adwords_keyword_performance_pbx_data_fix
rev,adwords_keyword_performance_pbx_debug
rev,adwords_keyword_performance_pbx_tmp
rev,adwords_keyword_performance_tmp
rev,adwords_keyword_performance_tmp2
rev,adwords_report
rev,adwords_report_network_after
rev,adwords_report_network_before
rev,amp_weblog_data
rev,as_twilio_timestamped_calls
rev,as_twilio_timestamped_calls_dec
rev,as_twilio_timestamped_calls_hist
rev,avvo_pro_20171020
rev,barrister_professional_ngage_19_4
rev,best_bets
rev,best_bets_20190917
rev,best_bets_20190926
rev,billing_report
rev,billing_report_purchase20190221
rev,billing_report_purchase_20160226
rev,billing_report_purchase_20160227
rev,billing_report_purchase_20160302
rev,billing_report_purchase_201610
rev,billing_report_purchase_201811_20181205
rev,billing_report_purchase_20190221
rev,billing_report_purchase_product_line
rev,billing_report_purchase_sku
rev,billing_report_refund_20160609
rev,billing_report_refund_20160613
rev,billing_report_refund_20190221
rev,billing_report_refund_product_line
rev,billing_report_refund_sku
rev,bing_keyword_performance_data_fix
rev,bing_keyword_performance_debug
rev,bing_report_20151214
rev,bing_report_20151223
rev,bing_report_20160115
rev,bing_report_20160121
rev,bing_report_2016012261
rev,bing_report_20160126
rev,bing_report_20160127
rev,bing_report_201601271
rev,bing_report_20160202
rev,bing_report_20160303
rev,bing_report_20160726
rev,bing_report_20170910
rev,bing_report_20170911
rev,bing_report_20170925
rev,bing_report_20171009
rev,bing_report_20180314
rev,bing_report_20200125
rev,bing_report_debug
rev,bing_report_temp
rev,bing_report_temp_data_fix
rev,bing_report_temp_debug
rev,block_market_nonpromotion_markets
rev,block_release_test
rev,browsed_professional_list
rev,business_product_names_lookup_07162019
rev,call_att_missing1_ray_j
rev,call_att_sid_updates1_do
rev,call_att_sid_updates1_j
rev,call_att_sid_updates2_do
rev,call_att_sid_updates2_ds
rev,call_att_sid_updates2_j
rev,call_att_sid_updates3_j
rev,call_att_sid_updates3_j_v1
rev,call_att_sid_updates4_j
rev,chase_external_feed
rev,chase_external_feed_07102017
rev,chase_external_feed_201604
rev,chase_external_feed_20160602
rev,chase_external_feed_20180817
rev,chase_external_feed_bkp_280619
rev,chase_payment_reconciliation
rev,chase_payment_reconciliation_20160602
rev,chase_payment_reconciliation_201609
rev,chase_payment_reconciliation_201610
rev,chase_payment_reconciliation_20180806
rev,chase_payment_reconciliation_201811_20181206
rev,chase_payment_reconciliation_20190611
rev,city_inventory_20191202
rev,claimed_professional_path1_sf_20200127
rev,clickstream_events
rev,clickstream_events_parquet
rev,clickstream_json
rev,cont_ids_prof_id_map
rev,contact_event_detail_metrics
rev,contact_event_detail_metrics_bkp
rev,contact_event_met_mon_bkup
rev,contact_event_met_mon_bkup_2015
rev,contact_event_met_mon_bkup_2018
rev,contact_event_metrics_daily
rev,contact_event_metrics_daily_bkp
rev,contact_event_metrics_monthly
rev,contact_event_metrics_monthly_2018
rev,contact_event_metrics_monthly_bkp
rev,contact_impression_backup_20190905
rev,contacts_by_ad_market
rev,contacts_by_attorney_geo_pa
rev,contacts_web1
rev,contacts_web10
rev,contacts_web2
rev,contacts_web3
rev,contacts_web4
rev,contacts_web5
rev,contacts_web6
rev,cost_per_lead
rev,cost_per_lead_20191016
rev,cost_per_lead_20200203
rev,cost_per_lead_metrics
rev,cost_pre_lead_20191016
rev,customer_billed_amount_report
rev,customer_dimension_sq
rev,customer_performance_phone
rev,customer_performance_phone_20200603
rev,customer_performance_webclicks
rev,customer_performance_webclicks_201905
rev,customer_performance_webclicks_20200603
rev,customer_professional_purchase_map
rev,customer_professional_purchase_map_201802
rev,data_fix_aj151587_20170829
rev,date_dim_bkp
rev,date_dim_bkp_12may2020
rev,deferred_revenue_20170206
rev,deferred_revenue_201811_20181206
rev,deferred_revenue_20191101
rev,deferred_revenue_test
rev,delivered_ad_weights_simplified
rev,delivered_ad_weights_simplified_201801
rev,delivered_ad_weights_simplified_201802
rev,delivered_ad_weights_simplified_201803
rev,delivered_ad_weights_simplified_201804
rev,delivered_ad_weights_simplified_201805
rev,delivered_ad_weights_simplified_201806
rev,delivered_ad_weights_simplified_201807
rev,delivered_ad_weights_simplified_201808
rev,delivered_ad_weights_simplified_201809
rev,delivered_ad_weights_simplified_201810
rev,delivered_ad_weights_simplified_201811
rev,delivered_ad_weights_simplified_201812
rev,delivered_ad_weights_simplified_201901
rev,delivered_ad_weights_simplified_201902
rev,delivered_ad_weights_simplified_201903
rev,delivered_ad_weights_simplified_201904
rev,delivered_ad_weights_simplified_201905
rev,delivered_ad_weights_simplified_20190613
rev,delivered_ad_weights_simplified_20190917
rev,delivered_ad_weights_simplified_newtest
rev,delivered_ad_weights_simplified_test
rev,divorce_engagement
rev,dm_ad_pricing_ppc_07282017
rev,dm_ad_pricing_ppc_20170731
rev,edw_metrics_bkup
rev,event_log_fact_20160414
rev,extgt_avvo_advertiser_parquet
rev,extgt_avvo_advertisers_csv
rev,extgt_b2c_clicks
rev,extgt_b2c_clicks_202003
rev,extgt_b2c_clicks_20200430_bkp
rev,extgt_b2c_clicks_bkp
rev,extgt_b2c_opens_20200430_bkp
rev,extgt_b2c_sent_20200430_bkp
rev,extgt_user_account_profile_20170530
rev,extgt_user_account_profile_current_20170530
rev,facebook_campaign_data
rev,ga_metrics
rev,ga_weblog_attribution_history_data
rev,general_phone_attribution_0709_attr
rev,general_phone_attribution_0911
rev,general_phone_attribution_device_0709
rev,geography_dimension_sq
rev,global_ad_weights
rev,global_ad_weights_20190613
rev,global_ad_weights_20190917
rev,global_ad_weights_modified
rev,global_ad_weights_modified_20190613
rev,global_ad_weights_modified_20190917
rev,global_ad_weights_modified_test
rev,global_ad_weights_newtest
rev,global_ad_weights_test
rev,google_adwords_remaking_acv
rev,google_adwords_remarketing_tableau
rev,hist_ad_pricing_ppc_07282017
rev,hist_ad_pricing_ppc_20170731
rev,hist_ad_weights_modified
rev,hist_ad_weights_modified_20190214
rev,hist_ad_weights_modified_20190214_to_20190219
rev,hist_adwords_ad_performance_20161012
rev,hist_adwords_ad_performance_20161013
rev,hist_adwords_ad_performance_20190520
rev,hist_adwords_keyword_performance_20160822
rev,hist_adwords_keyword_performance_20160824
rev,hist_adwords_keyword_performance_20161013
rev,hist_adwords_keyword_performance_20190520
rev,hist_barrister_professional_ngage_19_4
rev,hist_barrister_professional_review_missingupdates
rev,hist_chase_payment_reconciliation_20160602
rev,hist_elocal_call_log_20161229
rev,hist_elocal_professionals_list
rev,hist_extgt_user_question_detail
rev,hist_marchex_professionals_list
rev,hist_market_intelligence_detail
rev,hist_market_intelligence_detail_20160713
rev,hist_market_intelligence_detail_20170921
rev,hist_market_intelligence_detail_20170926
rev,hist_market_intelligence_detail_20180206
rev,hist_market_intelligence_detail_20181003_issue
rev,hist_market_intelligence_detail_tmp
rev,hist_mi_ad_inventory
rev,hist_mi_ad_inventory_20160713
rev,hist_mi_ad_inventory_20161201
rev,hist_mi_ad_inventory_20170921
rev,hist_mi_ad_inventory_20170926
rev,hist_mi_ad_inventory_20180206
rev,hist_mi_ad_inventory_20181003_issue
rev,hist_mi_ad_inventory_tmp
rev,hist_mi_ad_market_detail_20160713
rev,hist_mi_ad_market_detail_20161201
rev,hist_mi_ad_market_detail_20170921
rev,hist_mi_ad_market_detail_20170926
rev,hist_mi_ad_market_detail_20180206
rev,hist_mi_market_county_psp_20160713
rev,hist_mi_market_county_psp_20161201
rev,hist_mi_market_county_psp_20170921
rev,hist_mi_market_county_psp_20170926
rev,hist_mi_market_county_psp_20180206
rev,hist_mrr_customer_classification_20160301
rev,hist_mrr_customer_classification_20160303
rev,hist_mrr_subscription_20160301
rev,hist_mrr_subscription_20160303
rev,hist_mrr_subscription_all_products_bkp
rev,hist_mrr_subscription_classification_20160301
rev,hist_nrt_customer_test
rev,hist_nrt_invoice
rev,hist_nrt_line_item
rev,hist_nrt_payment
rev,hist_nrt_sales_order
rev,hist_nrt_subscription
rev,hist_nrt_subscription_20200310
rev,hist_nrt_subscription_20200406
rev,hist_product_line_items
rev,hist_product_line_items_0716
rev,hist_pws_aggregate_site_aop_geo_20200203
rev,hist_services_event_detail
rev,hist_services_session_detail
rev,hist_sf_account_032019
rev,hist_sf_account_20171031
rev,hist_sf_contact_032019
rev,hist_sf_contact_2017_08_14
rev,hist_sf_contact_20180109
rev,hist_sf_contact_20180110
rev,hist_sf_mh_account
rev,hist_sf_mh_order_0808
rev,hist_sf_mh_order_rate_plan
rev,hist_sf_mh_order_rate_plan_charge
rev,hist_sf_mh_order_rate_plan_charge_20190718
rev,hist_sf_mh_order_rate_plan_charge_20190731
rev,hist_sf_task
rev,hist_sf_task_20180228
rev,hist_sf_task_20180509
rev,hist_sf_task_20181227
rev,hist_sf_task_20190819
rev,hist_sf_task_2019_04_17
rev,hist_sf_task_202003
rev,hist_sf_task_20200422
rev,hist_sf_task_bkup_20181210
rev,hist_sf_task_new
rev,hist_sf_task_new_part
rev,hist_sf_task_reload_test
rev,hist_sf_task_test
rev,hist_sf_user
rev,hist_sold_ad_weights_sathya
rev,hist_sold_ad_weights_simplified
rev,hist_sold_ad_weights_simplified_history
rev,historical_ad_dimension_201802
rev,historical_advice_session_fact_20160414
rev,historical_customer_dimension
rev,historical_customer_dimension_20180911
rev,historical_event_log_fact_20160414
rev,historical_geography_dimension
rev,historical_professional_address_bridge_20200221
rev,historical_professional_dimension
rev,historical_professional_dimension_19_5_16
rev,historical_professional_dimension_201710
rev,historical_professional_dimension_201803
rev,historical_professional_dimension_20191106
rev,historical_professional_dimension_20200221
rev,historical_professional_dimension_20200307
rev,historical_professional_dimension_20200307_1
rev,historical_professional_dimension_20200307_2
rev,historical_professional_dimension_20200308
rev,historical_professional_dimension_20200309
rev,historical_professional_dimension_20200310
rev,historical_professional_dimension_backfill
rev,historical_professional_review_dimension_bkp
rev,historical_professional_specialty_bridge_20200221
rev,historical_promo_dimension
rev,historical_subscription_dimension
rev,historical_subscription_dimension_prodfix
rev,historical_subscription_price_dimension
rev,historical_user_account_dimension
rev,historical_user_account_dimension_201710
rev,historical_user_account_dimension_201803
rev,historical_user_account_dimension_backfill
rev,holiday_dimension_upd
rev,impression_djfmam
rev,impressions_forecast_20160329
rev,impressions_forecast_20160401
rev,impressions_forecast_20160712
rev,impressions_forecast_20160929
rev,impressions_forecast_20170207
rev,impressions_forecast_20170320
rev,impressions_forecast_20170321
rev,impressions_forecast_20170321_bkp
rev,impressions_forecast_20170721
rev,impressions_forecast_20180314
rev,impressions_forecast_20180819
rev,impressions_test
rev,internal_attribution_test_data
rev,internal_attribution_value
rev,internal_attribution_value_20190506
rev,internal_attribution_value_bing
rev,internal_attribution_value_bing_backfill2019
rev,internal_attribution_value_bing_data_fix
rev,internal_attribution_value_bing_debug
rev,internal_attribution_value_bing_tmp
rev,internal_attribution_value_debug
rev,internal_attribution_value_final
rev,kb_deferred_revenue_restate_dataset
rev,kenshoo_acv_bug
rev,kenshoo_contact_20190611
rev,kenshoo_contact_dataset
rev,kenshoo_current_20190611
rev,kenshoo_hist_20161213
rev,kenshoo_hist_20170717
rev,kenshoo_hist_20180314
rev,kenshoo_hist_20180907
rev,kenshoo_hist_20190611
rev,kenshoo_hist_20191201
rev,kenshoo_hist_202001
rev,kenshoo_hist_20200125
rev,kenshoo_hist_new_20190520
rev,kenshoo_hist_new_20190520_1
rev,kenshoo_hist_old_20190520
rev,kenshoo_vs_tableau_acv_bug
rev,kpi_metrics_daily
rev,kpi_metrics_monthly
rev,kpi_metrics_weekly
rev,kpi_metrics_weekly_bkp
rev,lawyer_qa_info
rev,lead_score_claim_20160308
rev,lead_score_claim_20160316
rev,lead_score_lawyer_activity_20160308
rev,lead_score_lawyer_activity_20160317
rev,lead_score_lawyer_score_20160308
rev,lead_score_lawyer_score_20160317
rev,lead_score_market_score_20160308
rev,lead_score_market_score_20160315
rev,lead_score_profile_score_20160308
rev,lead_score_score_driver_20160224
rev,lead_score_score_driver_20160308
rev,lead_score_score_driver_20160316
rev,lead_score_score_driver_output_20160308
rev,lead_score_sellthrough_20160308
rev,leads_sf_create
rev,market_census_total
rev,market_demand_final_metrics
rev,market_demand_pre_metrics
rev,market_destination_trading_metrics
rev,market_groups
rev,market_high_intent
rev,market_intelligence_detail
rev,market_intelligence_detail_20160713
rev,market_intelligence_detail_20170921
rev,market_intelligence_detail_20170925
rev,market_intelligence_detail_20180206
rev,market_intelligence_detail_20181003_issue
rev,market_intelligence_detail_tmp
rev,market_session_lpv
rev,market_supply_final_metrics
rev,market_supply_pre_metrics
rev,marketing_conversion_contacts_base
rev,marketing_conversion_metrics
rev,marketing_inventory_metrics
rev,merge_list
rev,mh_total_search_data_20200121
rev,mh_total_search_data_20200128
rev,mi_ad_inventory
rev,mi_ad_inventory_20160713
rev,mi_ad_inventory_20161201
rev,mi_ad_inventory_20170921
rev,mi_ad_inventory_20170925
rev,mi_ad_inventory_20180206
rev,mi_ad_inventory_20181003_issue
rev,mi_ad_inventory_tmp
rev,mi_ad_market_detail_20160713
rev,mi_ad_market_detail_20170921
rev,mi_ad_market_detail_20170925
rev,mi_ad_market_detail_20180206
rev,mi_market_county_psp_20161201
rev,mi_market_county_psp_20170921
rev,mi_market_county_psp_20170925
rev,mi_market_county_psp_20180206
rev,misc_revenue_by_customer
rev,missing_ad_events
rev,missing_data_leads
rev,missing_professionals
rev,missing_weblog_all
rev,mkt_t_attributed_session_x_variables
rev,monitoring_metrics
rev,monitoring_test
rev,month_dim_bkp
rev,month_dim_bkp_12may2020
rev,mrr_all_products_0904
rev,mrr_backfill_v1
rev,mrr_cust_backfill
rev,mrr_cust_chains_raw2
rev,mrr_cust_lifetime_start
rev,mrr_cust_months
rev,mrr_customer_all_products
rev,mrr_customer_all_products_0708
rev,mrr_customer_all_products_20180827
rev,mrr_customer_all_products_20180828_0506
rev,mrr_customer_all_products_201811_20181206
rev,mrr_customer_all_products_bakup
rev,mrr_customer_all_products_bkup
rev,mrr_customer_all_products_prior_fix
rev,mrr_customer_all_products_rerun
rev,mrr_customer_all_products_sep11
rev,mrr_customer_all_products_silver
rev,mrr_customer_all_products_silver_september
rev,mrr_customer_all_products_try
rev,mrr_customer_category_all_products
rev,mrr_customer_category_all_products_0708
rev,mrr_customer_category_all_products_20180828
rev,mrr_customer_category_all_products_201809
rev,mrr_customer_category_all_products_201811_20181206
rev,mrr_customer_category_all_products_prior_fix
rev,mrr_customer_category_all_products_rerun
rev,mrr_customer_category_all_products_sep11
rev,mrr_customer_category_all_products_silver
rev,mrr_customer_category_all_products_test
rev,mrr_customer_classification_20160208
rev,mrr_customer_classification_20160210
rev,mrr_customer_classification_20160229
rev,mrr_customer_classification_20160303
rev,mrr_customer_daily_all_products_201810
rev,mrr_customer_daily_all_products_201820
rev,mrr_customer_daily_all_products_expired_date
rev,mrr_customer_daily_all_products_silver
rev,mrr_customer_monthly
rev,mrr_customer_monthly_08
rev,mrr_customer_monthly_20180828_0506
rev,mrr_customer_monthly_201809
rev,mrr_customer_monthly_201811_20181206
rev,mrr_customer_monthly_absd_499
rev,mrr_customer_monthly_absd_499_old
rev,mrr_customer_monthly_bkp
rev,mrr_customer_monthly_bkp_20190827
rev,mrr_customer_monthly_fix
rev,mrr_customer_monthly_misc_bkp
rev,mrr_customer_monthly_misc_test
rev,mrr_customer_monthly_reference_0708
rev,mrr_customer_monthly_reference_0914
rev,mrr_customer_monthly_reference_20180828_0506
rev,mrr_customer_monthly_reference_201811_20181206
rev,mrr_customer_monthly_reference_backup
rev,mrr_customer_monthly_reference_bkp_20190827
rev,mrr_customer_monthly_rerun
rev,mrr_customer_monthly_silver
rev,mrr_customer_monthly_silver1
rev,mrr_customer_montly_backup
rev,mrr_customer_temp
rev,mrr_customer_temp_dups
rev,mrr_daily_1022
rev,mrr_market_classification_20160229
rev,mrr_subscription_20160208
rev,mrr_subscription_20160210
rev,mrr_subscription_20160229
rev,mrr_subscription_20160303
rev,mrr_subscription_all_products
rev,mrr_subscription_all_products_0708
rev,mrr_subscription_all_products_20180828_0506
rev,mrr_subscription_all_products_20180837
rev,mrr_subscription_all_products_201811_20181206
rev,mrr_subscription_all_products_bkp
rev,mrr_subscription_all_products_rerun
rev,mrr_subscription_all_products_sep11
rev,mrr_subscription_classification_20160229
rev,newtable_backup
rev,northstar_professional_daily
rev,np_201812_message10x_v2
rev,np_201812_message9xnew_v2
rev,nrt_invoice
rev,nrt_line_item
rev,nrt_payment
rev,nrt_sales_order
rev,nrt_subscription
rev,order_line_accumulation_fact
rev,order_line_accumulation_fact_202002
rev,order_line_accumulation_fact_20200406
rev,order_line_accumulation_fact_20200406_1
rev,order_line_accumulation_fact_20200407
rev,order_line_accumulation_fact_20200407_2
rev,order_line_accumulation_fact_sku
rev,order_line_ad_market_fact_0911
rev,order_line_ad_market_fact_201805_bkp
rev,order_line_ad_market_fact_201806_bkp
rev,order_line_ad_market_fact_20180809
rev,order_line_billings_fact
rev,order_line_billings_fact_product_line
rev,order_line_billings_fact_sku
rev,order_line_billings_purchase_fact
rev,order_line_billings_purchase_fact_201811_20181206
rev,order_line_billings_purchase_fact_20190221
rev,order_line_billings_purchase_fact_absd_496
rev,order_line_billings_purchase_fact_product_line
rev,order_line_billings_purchase_fact_sku
rev,order_line_billings_refund_fact
rev,order_line_billings_refund_fact_20190221
rev,order_line_billings_refund_fact_product_line
rev,order_line_billings_refund_fact_sku
rev,order_line_billings_refund_fact_test
rev,order_line_purchase_fact_20160816
rev,order_line_purchase_fact_201610
rev,order_line_purchase_fact_20190221
rev,order_line_purchase_fact_202002
rev,order_line_purchase_fact_20200406
rev,order_line_purchase_fact_20200406_1
rev,order_line_purchase_fact_20200407
rev,order_line_purchase_fact_20200407_1
rev,order_line_purchase_fact_product_line
rev,order_line_purchase_fact_productline
rev,order_line_purchase_fact_sku
rev,order_line_refund_fact
rev,order_line_refund_fact_20160609
rev,order_line_refund_fact_20190221
rev,order_line_refund_fact_202002
rev,order_line_refund_fact_product_line
rev,order_line_refund_fact_sku
rev,page_view_djfmam
rev,pardot_leads
rev,pardot_prospects
rev,path1_full_dataset
rev,path2_full_dataset
rev,path3_full_dataset
rev,path4_full_dataset
rev,phone_attribution_history_data
rev,phone_contacts_djfmamj
rev,product_line_dimension
rev,product_line_dimension_022019
rev,product_line_dimension_07162019
rev,product_line_dimension_20180823
rev,product_line_dimension_20190129
rev,product_line_dimension_20190221
rev,product_line_dimension_bkp
rev,product_line_dimension_bkp_022019
rev,product_line_items
rev,product_line_items_07_16
rev,professional_claim_date_contacts_leads_sf
rev,professional_claim_date_contacts_leads_sf_staging
rev,professional_current_ngage_19_4
rev,professional_dimension_19_4
rev,professional_dimension_20191106
rev,professional_dimension_20200307
rev,professional_dimension_20200307_1
rev,professional_dimension_20200307_2
rev,professional_dimension_20200307_3
rev,professional_dimension_20200309
rev,professional_dimension_20200309_1
rev,professional_dimension_20200310
rev,professional_dimension_20200312
rev,professional_dimension_20200316
rev,professional_dimension_20200406
rev,professional_dimension_20200407
rev,professional_dimension_sq
rev,professional_email_subs_path3_sf_delta
rev,professional_email_subs_path3_sf_delta_20200128
rev,professional_emailsubs_contacts_leads_sf
rev,professional_emailsubs_contacts_leads_sf_staging
rev,professional_exclusion_list
rev,professional_impression_backup_20190905
rev,professional_misconducts_contacts_leads_sf
rev,professional_misconducts_contacts_leads_sf_staging
rev,professional_personinfo_contacts_leads_sf
rev,professional_personinfo_contacts_leads_sf_07
rev,professional_personinfo_contacts_leads_sf_20170830
rev,professional_personinfo_contacts_leads_sf_staging
rev,professional_personinfo_path1_sf_delta
rev,professional_personinfo_path1_sf_delta_07
rev,professional_personinfo_path1_sf_delta_20200128
rev,professional_personinfo_path1_sf_delta_20200605
rev,professional_reference_dataset
rev,professional_review_contacts_leads_sf
rev,professional_review_contacts_leads_sf_staging
rev,professional_review_dimension_bkp
rev,professional_review_path2_sf_delta
rev,professional_review_path2_sf_delta_20200128
rev,professional_specialty_contacts_leads_sf
rev,professional_specialty_contacts_leads_sf_staging
rev,professional_specialty_path4_sf_delta
rev,professional_specialty_path4_sf_delta_20200128
rev,professional_yesterday_ngage_19_4
rev,profnl_delivered_impressions_daily_20170206
rev,profnl_delivered_impressions_daily_20170320
rev,profnl_delivered_impressions_daily_20170717
rev,profnl_delivered_impressions_daily_20180314
rev,profnl_delivered_impressions_daily_20180819
rev,profnl_delivered_impressions_daily_20180906
rev,profnl_target_impressions_20180819
rev,question_answer_pageview
rev,question_stats_geo_pa
rev,raw_ad_events_20180413
rev,raw_ad_events_20180508
rev,raw_ad_events_20190618
rev,raw_ad_events_20190618_bkp
rev,raw_ad_events_fix_page_identity
rev,raw_ad_events_hist_test
rev,raw_market_impressions
rev,raw_weblog_file
rev,raw_weblog_file_with_backfill
rev,raw_weblog_file_without_backfill
rev,redefine_sf_task
rev,redefine_sf_task_filtered
rev,reload_hist_sf_task
rev,reload_table_ad_impression
rev,reload_table_contact_impression
rev,reload_table_professional_impression
rev,render_instance_guid_all
rev,render_instance_guid_all2
rev,robert_after
rev,robert_before
rev,rpi
rev,rpt_finance_advisor_20160202
rev,sales_region
rev,sales_region2
rev,sankari_test
rev,sem_google_search_ads_contacts
rev,sem_google_search_ads_contacts_final
rev,sem_google_search_ads_current
rev,sem_google_search_ads_hist
rev,sem_google_search_ads_hist_final
rev,sem_impressions_forecast_20170208
rev,sem_impressions_forecast_20170321
rev,sem_impressions_forecast_20170721
rev,sem_impressions_forecast_20180314
rev,sem_indeed_acv_cost_20150529
rev,sem_indeed_acv_cost_20190523
rev,sem_report_keyword_level_20190523
rev,sem_report_keyword_level_20190524
rev,sem_report_market_level_20190524
rev,sem_report_pbx_temp
rev,sem_report_pbx_temp_debug
rev,sem_report_temp_debug
rev,sem_report_temp_new
rev,sem_report_temp_orig
rev,sem_total_impressions
rev,sem_total_impressions_pr
rev,sem_weight_cost_imprsn_20150529
rev,sem_weight_cost_imprsn_20190523
rev,sem_weight_cost_imprsn_20200125
rev,seo_keywords_profile_v1
rev,services_accounting_metrics_event_detail
rev,services_accounting_metrics_event_detail_bkp
rev,services_accounting_metrics_event_detail_test
rev,services_business_metrics_event_detail
rev,services_business_metrics_event_detail_bkp
rev,services_business_metrics_event_detail_test
rev,services_event_detail
rev,services_event_detail_test
rev,services_event_fact
rev,services_event_fact_bkp
rev,services_event_fact_test
rev,services_session_detail
rev,sf_account_032019
rev,sf_account_20171031
rev,sf_account_bug_031919
rev,sf_account_current
rev,sf_account_current_032019
rev,sf_account_current_migration_20191108
rev,sf_account_migration_20191108
rev,sf_contact_032019
rev,sf_contact_bug_031919
rev,sf_contact_current_032019
rev,sf_contact_current_migration_20191108
rev,sf_contact_migration_20191108
rev,sf_full_dataset
rev,sf_id_task_join
rev,sf_id_task_upd
rev,sf_mh_account_20190726
rev,sf_task
rev,sf_task_20190819
rev,sf_task_all
rev,sf_task_current
rev,sf_task_current_migration_20191108
rev,sf_task_current_owner_id
rev,sf_task_deleted
rev,sf_task_migration_20191108
rev,sf_task_missing
rev,sf_task_new
rev,sf_user_current
rev,sf_user_current_backup
rev,sf_user_current_migration_20191108
rev,sf_user_migration_20191108
rev,sf_userrole_current
rev,sf_userrole_current_migration_20191108
rev,sf_userrole_migration_20191108
rev,shortlist_account_stg
rev,shortlist_contacts_stg
rev,shortlist_endorsements_stg
rev,shortlist_impressions_stg
rev,shortlist_message_counts_stg
rev,shortlist_message_response_time_stg
rev,shortlist_product_stg
rev,shortlist_professionals
rev,shortlist_professionals_stg
rev,shortlist_qa_response_time_stg
rev,shortlist_reviews_stg
rev,shortlist_robert
rev,shortlist_search
rev,shortlist_search_stg
rev,shortlist_services_stg
rev,shortlist_specialty_stg
rev,shortlist_variables
rev,sid_phone_ray_j
rev,sl_revenue_block_market
rev,sl_revenue_by_block_market
rev,slave_prof
rev,sold_ad_weights_simplified
rev,sold_ad_weights_simplified_20190613
rev,sold_ad_weights_simplified_20190917
rev,sold_ad_weights_simplified_test
rev,specialty_campaign
rev,srcmgd_twilio_calls
rev,temp_edw_pardot
rev,temp_extgt_user_contact_detail
rev,temp_extgt_user_contact_detail_current
rev,temp_extgt_user_question_detail_current
rev,temp_hist_extgt_user_contact_detail
rev,temp_hist_market_intelligence_20160613_rnk
rev,temp_lead_score_sellthrough_20160213
rev,temp_mrr_customer_monthly_category_20180828_05
rev,temp_mrr_customer_monthly_category_20180829_06
rev,temp_mrr_customer_monthly_category_silver
rev,temp_mrr_customer_monthly_category_silver1
rev,temp_mrr_customer_monthly_category_silver_08
rev,temp_mrr_customer_monthly_category_silver_09
rev,temp_mrr_customer_monthly_category_silver_201808
rev,temp_ocato_financial_event_logs
rev,temp_prof_id
rev,temp_profnl_delivered_impressions_daily_20170209
rev,temp_profnl_delivered_impressions_daily_20170321
rev,temp_profnl_delivered_impressions_daily_20170717
rev,temp_profnl_delivered_impressions_daily_20180314
rev,temp_stg_impressions_forecast_201603
rev,temp_stg_lead_score_score_driver_20160224
rev,temp_table
rev,total_impressions
rev,total_impressions_0923
rev,total_impressions_pr
rev,total_impressions_tableau
rev,total_impressions_test
rev,total_impressions_v1
rev,total_impressions_v2
rev,traffic_20190809
rev,traffic_20190809_bkp
rev,traffic_bkp_20190820
rev,traffic_dataset_hist
rev,traffic_dataset_hist_final
rev,traffic_mix_target_20180701
rev,traffic_mix_target_20190701
rev,twilio_caller_details
rev,twilio_calls_bkp_0626_2019
rev,twilio_calls_datasample
rev,twilio_phone_attribution_history
rev,twilio_spam100_ray_j
rev,unclaimed_attorney
rev,unclaimed_attorneys_pageviews
rev,user_account_dimension_sq_copy
rev,waitinglist_report_20160210
rev,waitinglist_report_20160212
rev,webanalytics_website_contact_dataset
rev,weblog_20200125
rev,weblog_20200518
rev,weblog_all_test
rev,weblog_blocked_amp
rev,weblog_dec10
rev,weblog_nov
rev,weblog_nov18
rev,weblog_nov2018
src,account_authentication_type
src,account_delete_log
src,account_email_address
src,account_email_subscription
src,account_email_subscription_type
src,account_gender
src,account_saved_content
src,account_saved_question_search
src,account_user
src,account_user_authentication_type
src,account_user_demographic
src,account_user_professional_acl
src,accounts
src,accounts_test
src,accounts_test2
